Nombre,Precio,Marca,Categoria,UrlCompra,Imagen
Crema dulce Dos Pinos para batir - 1 L,4780.0,DOS PINOS,/Abarrotes/Harinas y Repostería/Repostería/,https://www.walmart.co.cr/crema-dulce-dos-pinos-para-batir-1-l,https://walmartcr.vteximg.com.br/arquivos/ids/572188/Crema-Dulce-Dos-Pinos-Para-Batir-1Lt-1-40477.jpg?v=638467512898900000
Librera Mainstays 5 divisiones color negro MS89-010-092-41,34900.0,MAINSTAYS,/Artículos para el hogar/Escritorios y Muebles de Oficina/Escritorios/,https://www.walmart.co.cr/ms-librera-divisiones-c-true-black-oak,https://walmartcr.vteximg.com.br/arquivos/ids/806195/14411_01.jpg?v=638694557686770000
Snacks Jacks Aros De Cebolla Cebollinos - 60 g,720.0,JACKS,/Abarrotes/Snacks y Fruta Seca/Papas y frituras/,https://www.walmart.co.cr/snack-jacks-frito-arito-cebollino-60gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/508052/Snacks-Aros-De-Cebolla-Cebollinos-Jack-S-60Gr-1-55078.jpg?v=638416007037630000
Cocina a Gas Oster 30 Pulgadas 6 Quemadores Frente de Acero Inoxidable Backsplash Parrillas De Hierro Fundido,259900.0,OSTER,/Electrónica/Línea Blanca/Cocinas y Hornos/,https://www.walmart.co.cr/cocina-oster-a-gas-30plg,https://walmartcr.vteximg.com.br/arquivos/ids/758829/16258_01.jpg?v=638660964236470000
"Quitamanchas Clorox, Ropa Color Líquido Bolsa - 900ml",2060.0,CLOROX,/Limpieza/Quitamanchas para ropa/Quitamanchas liquido/,https://www.walmart.co.cr/clorox-color-900ml,https://walmartcr.vteximg.com.br/arquivos/ids/857951/12560_01.jpg?v=638743912251470000
Jabón Huggies Extra Suave - 75G,750.0,HUGGIES,/Bebes y Niños/Higiene del bebé/Shampoo y jabón para bebé/,https://www.walmart.co.cr/jabon-bebe-huggies-xsuave-75gr,https://walmartcr.vteximg.com.br/arquivos/ids/741695/18945_01.jpg?v=638646172290430000
Chocolate Torras negro 70% cacao - 80 g,1490.0,TORRAS,/Abarrotes/Dulces y Chocolates/Sin Azúcar/,https://www.walmart.co.cr/chocolate-torras-negro-70--cacao-80-g,https://walmartcr.vteximg.com.br/arquivos/ids/575770/Chocolate-Torras-Negro-70-Cacao-80gr-1-45536.jpg?v=638469994100030000
Chayote verde- ud,490.0,HORTIFRUTI,"/Frutas y Verduras/Verduras/Cebollas, papas y verduras de raíz/",https://www.walmart.co.cr/chayote-sazon-unidad-2,https://walmartcr.vteximg.com.br/arquivos/ids/530573/Chayote-Sazon-1-Unidad-1-37221.jpg?v=638419994091870000
Cereales Kelloggs Surtido 10 pack - 302 g,2790.0,KELLOGGS,/Abarrotes/Cereales y Barras/Cereal Dulce/,https://www.walmart.co.cr/cereal-kelloggs-ke-surtido-302gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/929807/18883_01.jpg?v=638833572185770000
Salsa barbacoa Kraft original cocida a fuego lento - 510 g,1860.0,KRAFT,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsa-kraft-bbq-original-510g-4,https://walmartcr.vteximg.com.br/arquivos/ids/833892/14181_01.jpg?v=638718895046870000
Refresco Tropical Té Verde Manzana -3000ml,1450.0,TROPICAL,/Jugos y Bebidas/Café y Te preparado/Te listo para beber/,https://www.walmart.co.cr/tropical-te-blanco-2l,https://walmartcr.vteximg.com.br/arquivos/ids/896086/18825_01.jpg?v=638786088422330000
Salchicha Kimby Ahumada - 1000 g,1955.0,KIMBY,/Embutidos/Carnes frías/Salchichas/,https://www.walmart.co.cr/salchicha-kimby-ahumada-1000-g,https://walmartcr.vteximg.com.br/arquivos/ids/582768/Salchicha-Ahumado-Kimby-1Kg-1-45936.jpg?v=638478748584830000
Helado Dos Pinos proteína coco - 252 g,2220.0,DOS PINOS,/Alimentos Congelados/Postres Congelados/Helados/,https://www.walmart.co.cr/helado-dos-pinos-proteina-coco-252-g,https://walmartcr.vteximg.com.br/arquivos/ids/828594/13186_01.jpg?v=638711744305070000
Rabano Rojo Rollo,570.0,HORTIFRUTI,"/Frutas y Verduras/Verduras/Cebollas, papas y verduras de raíz/",https://www.walmart.co.cr/rabano-rojo-rollo-2,https://walmartcr.vteximg.com.br/arquivos/ids/724162/12159_01.jpg?v=638629900944200000
Cloro Clorox aroma lavanda - 3785 ml,1680.0,CLOROX,/Limpieza/Limpieza del hogar/Cloro/,https://www.walmart.co.cr/cloro-clorox-aroma-lavanda-3785-ml,https://walmartcr.vteximg.com.br/arquivos/ids/818969/13107-01.jpg?v=638704011386300000
Pulpa Frutas Mixtas HortiFruti -1000ml,2490.0,HORTIFRUTI,/Jugos y Bebidas/Polvo y Líquidos Concentrados/Líquido Concentrado/,https://www.walmart.co.cr/pulpa-frutas-mixtas-1lt,https://walmartcr.vteximg.com.br/arquivos/ids/940822/15883_01.jpg?v=638847876096200000
Pulpa Cas Hortifruti -1000ml,2490.0,HORTIFRUTI,/Jugos y Bebidas/Polvo y Líquidos Concentrados/Líquido Concentrado/,https://www.walmart.co.cr/pulpa-cas-hortifruti-litro,https://walmartcr.vteximg.com.br/arquivos/ids/880933/15877_01.jpg?v=638762856730570000
Puerro unidad,550.0,HORTIFRUTI,"/Frutas y Verduras/Verduras/Cebollas, papas y verduras de raíz/",https://www.walmart.co.cr/puerro-unidad-2,https://walmartcr.vteximg.com.br/arquivos/ids/221600/Puerro-Unidad-1-38472.jpg?v=637626934786970000
Salsa Prego Preparado Para Pizza - 397 g,2090.0,PREGO,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsa-prego-preparado-para-pizza-397-g,https://walmartcr.vteximg.com.br/arquivos/ids/654609/14509_01.jpg?v=638581571500200000
Pulpa Cas Hortifruti -1000ml,2490.0,HORTIFRUTI,/Jugos y Bebidas/Polvo y Líquidos Concentrados/Líquido Concentrado/,https://www.walmart.co.cr/pulpa-cas-hortifruti-litro,https://walmartcr.vteximg.com.br/arquivos/ids/880933/15877_01.jpg?v=638762856730570000
Puerro unidad,550.0,HORTIFRUTI,"/Frutas y Verduras/Verduras/Cebollas, papas y verduras de raíz/",https://www.walmart.co.cr/puerro-unidad-2,https://walmartcr.vteximg.com.br/arquivos/ids/221600/Puerro-Unidad-1-38472.jpg?v=637626934786970000
Salsa Prego Preparado Para Pizza - 397 g,2090.0,PREGO,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsa-prego-preparado-para-pizza-397-g,https://walmartcr.vteximg.com.br/arquivos/ids/654609/14509_01.jpg?v=638581571500200000
Matamoscas GuatePlast para las Moscas surtido - unidad,570.0,GUATEPLAST,/Artículos para el hogar/Accesorios para cocina/Utensilios de cocina/,https://www.walmart.co.cr/cross-matamoscas-pa-las-moscas-guateplast-surtido-0-4,https://walmartcr.vteximg.com.br/arquivos/ids/523683/Matamoscas-GuatePlast-para-las-Moscas-surtido-unidad-1-38567.jpg?v=638418931309730000
Colado Gerber Pouch 5 Pack - 500 g,2000.0,GERBER,/Bebes y Niños/Comida para bebé y lactancia/Colados 4ta etapa y junior/,https://www.walmart.co.cr/colado-gerber-pouch-5-pack-500-g,https://walmartcr.vteximg.com.br/arquivos/ids/931241/18693_01.jpg?v=638834055077000000
Arena Fresh Step para gato - 7 lb,3100.0,FRESH STEP,/Mascota/Arena y Accesorios para Gatos/,https://www.walmart.co.cr/arena-fresh-step-para-gato-7-lb,https://walmartcr.vteximg.com.br/arquivos/ids/470874/Arena-Para-Gato-Fresh-Step-Xtrem-3175-15gr-1-40490.jpg?v=638340503223630000
Pasta larga Macarron Roma - 250 g,730.0,ROMA,/Abarrotes/Pastas/Spaghetti/,https://www.walmart.co.cr/pasta-larga-macarron-roma-250-g,https://walmartcr.vteximg.com.br/arquivos/ids/947179/13862_01.jpg?v=638854364998230000
Paprika Especias Escazu Sobre - 10 g,490.0,ESCAZU,/Abarrotes/Especias y Sazonadores/Sazonadores/,https://www.walmart.co.cr/paprika-especias-escazu-sobre-10-g,https://walmartcr.vteximg.com.br/arquivos/ids/588516/Paprika-Escazu-Sobre-10gr-1-49171.jpg?v=638484147251730000
Papel Higiénico Nevax Luxury Caricia De Seda - 12 Rollos,4400.0,NEVAX,/Limpieza/Papel Higiénico/Empaques de 18 y 12 rollos/,https://www.walmart.co.cr/papel-higenico-nevax-luxury-12r-200ht-4,https://walmartcr.vteximg.com.br/arquivos/ids/895675/18677_01.jpg?v=638785320039300000
"Paño Multiuso Reutilizable Scotch-Brite, 5 und",820.0,SCOTCH BRITE,/Limpieza/Limpieza del hogar/Limpiadores Multiusos/,https://www.walmart.co.cr/pano-reutilizable-scotch-brite-5pack-4,https://walmartcr.vteximg.com.br/arquivos/ids/721667/15962_01.jpg?v=638627127388170000
Atún Calvo lomo en trozos en agua 6 pack - 852 g,5550.0,CALVO,/Abarrotes/Enlatados y Conservas/Atún y Pescado/,https://www.walmart.co.cr/6-pack-atun-calvo-agua-142gr,https://walmartcr.vteximg.com.br/arquivos/ids/507771/At-n-Calvo-Agua-6-Pack-142gr-1-52280.jpg?v=638416005671900000
Atún Calvo trocitos en aceite 3 pack  - 426 g,2380.0,CALVO,/Abarrotes/Enlatados y Conservas/Atún y Pescado/,https://www.walmart.co.cr/atun-calvo-trocitos-en-aceite-3-pack-426-g-,https://walmartcr.vteximg.com.br/arquivos/ids/535989/3-Pack-At-n-Calvo-Trocitos-Aceite-426gr-1-52656.jpg?v=638422921685130000
Atún Calvo trocitos en aceite con vegetales 3 pack - 426 g,2280.0,CALVO,/Abarrotes/Enlatados y Conservas/Atún y Pescado/,https://www.walmart.co.cr/3-pack-atun-calvo-aceite-vegetales-426gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/284596/3-Pack-Atun-Calvo-Aceite-Vegetales-426gr-1-52655.jpg?v=637798778708270000
Set De Barra Y Pesas Roker 22 Kg,20500.0,ROKER,/Deportes/Artículos deportivos/Entrenamiento Físico/,https://www.walmart.co.cr/set-barra-y-pesas-roker-22-kg,https://walmartcr.vteximg.com.br/arquivos/ids/529425/Set-De-Barra-Y-Pesas-Roker-22-Kg-1-37979.jpg?v=638419347365800000
Manzana Roja - Unidad,420.0,HORTIFRUTI,/Frutas y Verduras/Frutas/Manzanas y peras/,https://www.walmart.co.cr/manzana-roja-unidad-4,https://walmartcr.vteximg.com.br/arquivos/ids/953884/15832_01.jpg?v=638864800812400000
Colchón Jiron Econo Plus King Ortopédico,221900.0,JIRON,/Artículos para el hogar/Colchones y Blancos/Colchones/,https://www.walmart.co.cr/jiron-colchon-king-econo-plus,https://walmartcr.vteximg.com.br/arquivos/ids/941560/14622_01.jpg?v=638851359123770000
Base Para Colchón Jiron Individual,69900.0,JIRON,/Artículos para el hogar/Colchones y Blancos/Protectores y Sábanas/,https://www.walmart.co.cr/jiron-base-individual,https://walmartcr.vteximg.com.br/arquivos/ids/943418/12483_01.jpg?v=638851719029030000
Acelga Unidad,490.0,HORTIFRUTI,"/Frutas y Verduras/Verduras/Lechugas, espinacas y hojas verdes/",https://www.walmart.co.cr/acelga-unidad-5,https://walmartcr.vteximg.com.br/arquivos/ids/953193/12733_01.jpg?v=638864790552170000
Tortillas tostadas Rumba multigrano redonditas - 300 g,1400.0,RUMBA,/Abarrotes/Snacks y Fruta Seca/Papas y frituras/,https://www.walmart.co.cr/tortillas-tostadas-rumba-multigrano-redonditas-300-g,https://walmartcr.vteximg.com.br/arquivos/ids/931263/18583_01.jpg?v=638834055194400000
Palitos De Queso Great Value Mozzarella - 680 g,6900.0,GREAT VALUE,/Lácteos/Queso/Más Quesos/,https://www.walmart.co.cr/palitos-de-queso-great-value-mozzarella-680-g,https://walmartcr.vteximg.com.br/arquivos/ids/947036/12833_01.jpg?v=638854364413830000
Papas Pringles Muelitas Original 12 Pack - 228 g,5590.0,PRINGLES,/Abarrotes/Snacks y Fruta Seca/Papas y frituras/,https://www.walmart.co.cr/papas-pringles-muelitas-original-12-pack-228-g,https://walmartcr.vteximg.com.br/arquivos/ids/452154/Papas-Pringles-Muelitas-Sabor-Original-12-Pack-228gr-1-47467.jpg?v=638315229861800000
Harina Juana De Maíz Precocido Blanco - 2kg,3330.0,JUANA,/Abarrotes/Harinas y Repostería/Harina de Trigo y Maíz/,https://www.walmart.co.cr/harina-maiz-juana-prec-blanco-2000gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/936271/18527_01.jpg?v=638841723258430000
"Jabón Monteazul Rallado, Ropa Blanca Y De Color - 400g",850.0,MONTE AZUL,/Limpieza/Jabón de lavandería/Jabón de Barra/,https://www.walmart.co.cr/jabon-monteazul-rallado-400gr,https://walmartcr.vteximg.com.br/arquivos/ids/586712/Jab-n-Monteazul-Rallado-Ropa-Blanca-Y-De-Color-400g-1-38694.jpg?v=638484036946600000
Jabón Bactex Líquido Antibacterial  Avena - 221 ml,1000.0,BACTEX,/Higiene y Belleza/Higiene y cuidado para manos/Jabón líquido/,https://www.walmart.co.cr/jabon-liq-bactex-avena-manzana-221ml,https://walmartcr.vteximg.com.br/arquivos/ids/936253/18510_01.jpg?v=638841723193770000
Botella Home Pro Atomizador - 550ml,1200.0,HOME PRO,/Artículos para el hogar/Organización y Almacenamiento/Accesorios Lavanderia/,https://www.walmart.co.cr/botella-atomizador-home-pro-550-ml,https://walmartcr.vteximg.com.br/arquivos/ids/523477/Botella-Home-Pro-Atomizador-550ml-1-50860.jpg?v=638418930341930000
Mayonesa Delga-C Ultralight Doy pack - 400 g,1200.0,PASMO,"/Abarrotes/Salsa, Aderezos y Vinagre/Mayonesa/",https://www.walmart.co.cr/mayonesa-delga-c-ultralight-doy-pack-400-g,https://walmartcr.vteximg.com.br/arquivos/ids/575170/Mayonesa-Delga-C-Ultralight-Doypack-400gr-1-57041.jpg?v=638469564786500000
Guineo Negro Hortifruti - Precio indicado por unidad,90.0,HORTIFRUTI,"/Frutas y Verduras/Frutas/Bananos, Papayas y tropicales/",https://www.walmart.co.cr/guineo-hortifruti-precio-indicado-por-unidad,https://walmartcr.vteximg.com.br/arquivos/ids/842873/11997_01.jpg?v=638730901843400000
Hilo Dental Oral-B Pro-Salud Multibeneficios 50 m,3160.0,ORAL-B,/Higiene y Belleza/Cuidado Bucal/Hilo dental y artículos especializados/,https://www.walmart.co.cr/hilo-dental-oral-b-pro-salud-25m-2pack-4,https://walmartcr.vteximg.com.br/arquivos/ids/945419/18460_01.jpg?v=638854338486600000
Toalla Desinfectante Great Value Aroma Limón 75 Uds,2930.0,GREAT VALUE,/Limpieza/Limpieza del hogar/Toallitas Desinfectantes/,https://www.walmart.co.cr/toalla-desinf-great-value-limon-75p,https://walmartcr.vteximg.com.br/arquivos/ids/516312/Toallitas-Desinfectante-Great-Value-Aroma-Lim-n-75-unidades-1-51643.jpg?v=638416866509800000
Lechuga Frezze unidad,290.0,HORTIFRUTI,"/Frutas y Verduras/Verduras/Lechugas, espinacas y hojas verdes/",https://www.walmart.co.cr/lechuga-frezze-unidad-5,https://walmartcr.vteximg.com.br/arquivos/ids/724156/12768_01.jpg?v=638629900914770000
Atún Tesoro del Mar trocitos con aceite - 140 g,920.0,TESORO DEL MAR,/Abarrotes/Enlatados y Conservas/Atún y Pescado/,https://www.walmart.co.cr/atun-tdm-trocitos-4,https://walmartcr.vteximg.com.br/arquivos/ids/509963/At-n-Tesoro-Del-Mar-Trocitos-140gr-1-57429.jpg?v=638416215515330000
Pasta Dental Colgate Luminous White Brilliant -125 ml,3360.0,COLGATE,/Higiene y Belleza/Cuidado Bucal/Pasta dental/,https://www.walmart.co.cr/crema-dent-colgate-luminous-white-125ml,https://walmartcr.vteximg.com.br/arquivos/ids/874996/12633_01.jpg?v=638755933297800000
Queso monte rico Monteverde rebanado - 400 g,5610.0,MONTEVERDE,/Lácteos/Queso/Más Quesos/,https://www.walmart.co.cr/queso-semiduro-monte-rico-reb-400-gr,https://walmartcr.vteximg.com.br/arquivos/ids/536304/Queso-Monte-Rico-Monteverde-Rebanado-400gr-1-51545.jpg?v=638422923613170000
"Mortadela Don Cristobal, Jamonada -400g",1490.0,DON CRISTOBAL,/Embutidos/Carnes frías/Mortadela y salchichón/,https://www.walmart.co.cr/mortadela-jamonada-dc-400g-4,https://walmartcr.vteximg.com.br/arquivos/ids/530611/Mortadela-Don-Cristobal-Jamonada-400gr-1-57445.jpg?v=638419994348170000
Arroz Ezio premium empacado al vacío 99% grano entero - 1000 g,970.0,EZIO,"/Abarrotes/Arroz, Frijol y Semillas/Arroz/",https://www.walmart.co.cr/arroz-ezio-premium-empacado-al-vacio-99--grano-entero-1000-g,https://walmartcr.vteximg.com.br/arquivos/ids/162850/ARROZ-EZIO-AL-VACIO-GRAN-ENTE-99-1000GR-1-35528.jpg?v=637535477492900000
Té Verde Con Piña Manzate Caja 20 Uds -26 g,1570.0,MANZA TE,"/Abarrotes/Café, Té y Sustitutos/Té Medicinales/",https://www.walmart.co.cr/te-manza-te-verde-pina-20-sobres-26gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/361495/T-Verde-Con-Pi-a-ManzaT-Caja-20-Unidades-26gr-1-31797.jpg?v=638036161163500000
Pan Bimbo Tostado Integral - 250 g,1480.0,BIMBO,/Panadería y tortillería/Pan Salado/Pan Tostado/,https://www.walmart.co.cr/pan-bimbo-tostado-integral-250-g,https://walmartcr.vteximg.com.br/arquivos/ids/939655/92_01.jpg?v=638847747042230000
Bebida En Polvo Instantánea Marca Livean Sabor Fresa Light - 8g,200.0,LIVEAN,/Jugos y Bebidas/Polvo y Líquidos Concentrados/Bebidas en Polvo/,https://www.walmart.co.cr/bebida-en-polvo-livean-light-fresa-8gr,https://walmartcr.vteximg.com.br/arquivos/ids/448777/Bebida-En-Polvo-Instant-nea-Marca-Livean-Sabor-Fresa-Light-8g-1-30552.jpg?v=638307886442530000
Avena Sabemas Integral Alta En Fibra - 1000 g,1200.0,SABEMAS,/Abarrotes/Cereales y Barras/De Fibra y Light/,https://www.walmart.co.cr/avena-sabemas-integral-alta-en-fibra-1000-g,https://walmartcr.vteximg.com.br/arquivos/ids/507797/Avena-Sabemas-Integral-Alta-En-Fibra-1000gr-1-30519.jpg?v=638416005793870000
Tortilla de harina Great Value light mediana - 250 g,880.0,GREAT VALUE,/Panadería y tortillería/Tortillería/Tortillas de Harina/,https://www.walmart.co.cr/tortilla-great-value-trigo-light-taco-250gr-2,https://walmartcr.vteximg.com.br/arquivos/ids/924815/10713_01.jpg?v=638828829092530000
Queso Dos Pinos crema piña y semillas mixtas - 210 g,1440.0,DOS PINOS,/Lácteos/Queso/Queso Crema/,https://www.walmart.co.cr/queso-dos-pinos-crema-pina-y-semillas-mix-210gr,https://walmartcr.vteximg.com.br/arquivos/ids/217285/Queso-Dos-Pinos-Crema-Pina-Y-Semillas-Mix-210Gr-1-33811.jpg?v=637606853251400000
Queso Crema Dos Pinos original - 350 g,2240.0,DOS PINOS,/Lácteos/Queso/Queso Crema/,https://www.walmart.co.cr/queso-crema-dos-pinos-original-350-g,https://walmartcr.vteximg.com.br/arquivos/ids/429813/Queso-Crema-Marca-Dos-Pinos-Original-350g-1-33808.jpg?v=638272248061970000
Pasta dental Colgate luminous white carbón activado - 75 ml,2100.0,COLGATE,/Higiene y Belleza/Cuidado Bucal/Pasta dental/,https://www.walmart.co.cr/crema-dental-colgate-luminous-white-carbon-activado-75ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/614931/Pasta-Dental-Colgate-Luminous-White-Carb-n-Activado-75-ml-1-33799.jpg?v=638520865817470000
"Insecticida en Aerosol Raid Casa y Jardín, Mata Insectos, Aroma Naranja - 430 ml",4300.0,RAID,/Limpieza/Limpieza del hogar/Insecticidas y Trampas/,https://www.walmart.co.cr/insecticida-raid-casa-y-jardin-naranja-430ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/856739/11453_01.jpg?v=638741990789000000
Harina Maseca para chorreadas - 454 g,1570.0,MASECA,/Abarrotes/Harinas y Repostería/Harina de Trigo y Maíz/,https://www.walmart.co.cr/harina-maseca-para-chorreadas-454gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/575494/Harina-Maseca-Para-Chorreadas-454gr-1-33705.jpg?v=638469778404500000
Desodorante Dove Men+Care Invisible Dry Aerosol - 150ml,3230.0,DOVE,/Higiene y Belleza/Higiene y cuidado corporal/Desodorante masculino/,https://www.walmart.co.cr/desodorante-dove-men-care-invisible-dry-aerosol-150ml,https://walmartcr.vteximg.com.br/arquivos/ids/773375/11382_01.jpg?v=638671399419670000
Avena Quaker integral hojuelas - 300 g,1000.0,QUAKER,/Abarrotes/Cereales y Barras/Avena y Granola/,https://www.walmart.co.cr/avena-quaker-integral-hojuelas-300-g,https://walmartcr.vteximg.com.br/arquivos/ids/509899/Avena-Quaker-Integral-300gr-1-30422.jpg?v=638416215173300000
Tortillitas Chips Tostadas De Maíz - 220g,1160.0,CHIPS,/Abarrotes/Snacks y Fruta Seca/Papas y frituras/,https://www.walmart.co.cr/tortillitas-chips-tostadas-maiz-220gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/535958/Tortillitas-Chips-Tostadas-De-Maiz-220gr-1-30389.jpg?v=638422921438470000
Boquitas Pro Toreaditos Barbacoa - 160 g,780.0,PRO,/Abarrotes/Snacks y Fruta Seca/Papas y frituras/,https://www.walmart.co.cr/boquitas-pro-toreaditos-barbacoa-160gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/884177/11286_01.jpg?v=638766266467830000
Refresco Tropical té blanco - 3 L,1640.0,TROPICAL,/Jugos y Bebidas/Café y Te preparado/Te listo para beber/,https://www.walmart.co.cr/refresco-tropical-te-blanco-3000ml,https://walmartcr.vteximg.com.br/arquivos/ids/896128/11274_01.jpg?v=638786088568400000
Mostaza Amarilla Clásica French´S® -8oz,1040.0,FRENCH'S,"/Abarrotes/Salsa, Aderezos y Vinagre/Cátsup y Mostaza/",https://www.walmart.co.cr/mostaza-amarilla-clasica-french-8oz-4,https://walmartcr.vteximg.com.br/arquivos/ids/833835/11006_01.jpg?v=638718894111600000
Spray Desenredante Infantil Johnson's Gotas de Brillo -200 ml,3380.0,JOHNSON'S BABY,/Bebes y Niños/Higiene del bebé/Shampoo y jabón para bebé/,https://www.walmart.co.cr/spray-jyj-gotas-brillo-200ml-2,https://walmartcr.vteximg.com.br/arquivos/ids/407766/Spray-Johnson-s-Baby-Gotas-De-Brillo-200ml-1-33567.jpg?v=638207246478500000
"Shampoo Bebé Johnson's baby, Manzanilla -200ml",2400.0,JOHNSON JOHNSON,/Bebes y Niños/Higiene del bebé/Shampoo y jabón para bebé/,https://www.walmart.co.cr/shampoo-johnson-johnson-manzanilla-200ml,https://walmartcr.vteximg.com.br/arquivos/ids/620959/Shampoo-Beb-Johnson-s-Manzanilla-200ml-1-33563.jpg?v=638530367888000000
Chop suey Vigui presentación mediano bolsa - 425 g,2380.0,VIGUI,/Abarrotes/Pastas/Pasta Especial/,https://www.walmart.co.cr/chop-suey-vigui-presentacion-mediano-bolsa-425-g,https://walmartcr.vteximg.com.br/arquivos/ids/447249/Chop-Suey-Vigui-Bolsa-425gr-1-30266.jpg?v=638306913855400000
Fosforos Suli De Madera - 10 Cajitas,320.0,SULI,/Artículos para el hogar/Jardinería y Exteriores/Encendedores/,https://www.walmart.co.cr/fosforos-suli-de-madera-10-cajitas,https://walmartcr.vteximg.com.br/arquivos/ids/911311/10886_01.jpg?v=638803263120400000
Pasta Divella penne ziti rigate no.27 - 500 g,980.0,LAMBRUSCO,/Abarrotes/Pastas/Fusilli/,https://www.walmart.co.cr/pasta-divella-penne-bolsa-no-27-500gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/689575/10859_01.jpg?v=638609139440400000
